date,avgtemp,evaporation,H,Q,rainfall
18/3/2016,22.5,1.4,386.0,2030.0,0.6
19/3/2016,22.5,0.7,411.0,2220.0,0.1
20/3/2016,24.0,1.0,414.0,2250.0,0.0
21/3/2016,23.1,0.2,431.0,2380.0,0.8
22/3/2016,23.4,1.0,439.0,2450.0,0.1
23/3/2016,23.9,0.5,427.0,2340.0,0.0
24/3/2016,18.7,1.7,459.0,2600.0,25.6
25/3/2016,18.4,1.9,445.0,2490.0,0.2
26/3/2016,17.9,2.4,447.0,2510.0,0.0
27/3/2016,18.4,1.2,448.0,2520.0,0.0
28/3/2016,18.5,1.3,399.0,2140.0,0.0
29/3/2016,18.7,1.2,419.0,2280.0,0.0
30/3/2016,18.8,0.7,451.0,2540.0,2.0
31/3/2016,20.6,0.9,474.0,2720.0,2.2
1/4/2016,22.0,0.7,482.0,2790.0,0.0
2/4/2016,22.4,0.3,483.0,2790.0,0.6
3/4/2016,23.8,1.4,477.0,2740.0,0.0
4/4/2016,25.2,1.3,458.0,2590.0,0.0
5/4/2016,24.4,1.4,460.0,2600.0,0.0
6/4/2016,24.8,0.7,496.0,2900.0,2.9
7/4/2016,25.0,1.5,509.0,3010.0,1.6
8/4/2016,24.9,1.3,506.0,2980.0,0.0
9/4/2016,25.0,2.2,498.0,2920.0,15.2
10/4/2016,26.2,1.5,492.0,2870.0,0.0
11/4/2016,26.4,2.0,487.0,2830.0,0.0
12/4/2016,26.9,2.9,495.0,2900.0,0.0
13/4/2016,26.5,1.5,503.0,2960.0,0.0
14/4/2016,27.0,1.6,490.0,2850.0,0.3
15/4/2016,27.6,1.5,483.0,2800.0,0.0
16/4/2016,27.1,1.3,488.0,2830.0,0.0
17/4/2016,26.7,1.4,476.0,2740.0,0.0
18/4/2016,22.2,1.9,439.0,2440.0,21.2
19/4/2016,23.2,1.8,428.0,2360.0,0.0
20/4/2016,24.2,1.1,438.0,2440.0,7.4
21/4/2016,24.9,1.1,453.0,2550.0,9.8
22/4/2016,22.7,0.6,472.0,2700.0,21.3
23/4/2016,24.2,1.7,530.0,3200.0,4.7
24/4/2016,25.6,2.1,591.0,3760.0,21.7
25/4/2016,26.1,2.3,532.0,3220.0,23.4
26/4/2016,27.6,2.2,502.0,2950.0,0.0
27/4/2016,26.9,1.6,503.0,2960.0,0.7
28/4/2016,27.6,2.8,483.0,2790.0,0.0
29/4/2016,26.2,1.9,440.0,2450.0,0.0
30/4/2016,26.2,1.8,418.0,2280.0,1.3
1/5/2016,26.9,1.9,381.0,2000.0,0.0
2/5/2016,28.4,2.0,377.0,1970.0,0.0
3/5/2016,28.6,2.1,390.0,2060.0,0.0
4/5/2016,28.2,2.4,429.0,2370.0,0.0
5/5/2016,29.3,2.5,420.0,2290.0,0.0
6/5/2016,30.1,3.0,425.0,2330.0,0.0
7/5/2016,29.5,2.9,445.0,2490.0,0.0
8/5/2016,28.5,2.2,442.0,2470.0,0.0
9/5/2016,28.9,2.0,434.0,2400.0,0.0
10/5/2016,28.3,2.4,449.0,2520.0,0.0
11/5/2016,28.3,3.0,449.0,2520.0,0.0
12/5/2016,27.4,1.8,444.0,2480.0,0.2
13/5/2016,27.4,2.1,460.0,2610.0,0.3
14/5/2016,28.1,3.6,469.0,2680.0,0.0
15/5/2016,27.4,2.6,469.0,2680.0,0.0
16/5/2016,26.3,5.2,462.0,2630.0,0.0
17/5/2016,26.2,4.0,476.0,2740.0,0.0
18/5/2016,27.2,3.1,503.0,2960.0,0.0
19/5/2016,28.8,2.6,503.0,2960.0,0.0
20/5/2016,29.8,3.5,501.0,2940.0,0.0
21/5/2016,28.4,2.4,508.0,3000.0,27.0
22/5/2016,26.9,1.8,508.0,3010.0,0.9
23/5/2016,27.8,1.5,475.0,2720.0,0.0
24/5/2016,26.2,0.9,506.0,2990.0,21.9
25/5/2016,26.0,0.9,619.0,4060.0,68.3
26/5/2016,28.6,1.4,705.0,4970.0,35.7
27/5/2016,28.7,1.4,741.0,5400.0,5.9
28/5/2016,27.9,1.6,762.0,5650.0,11.9
29/5/2016,28.7,1.4,746.0,5460.0,0.1
30/5/2016,27.6,1.4,705.0,4980.0,1.5
31/5/2016,29.7,3.0,688.0,4780.0,4.8
1/6/2016,31.5,3.4,665.0,4520.0,0.5
2/6/2016,33.2,5.2,660.0,4460.0,0.0
3/6/2016,34.0,5.7,642.0,4270.0,0.0
4/6/2016,31.1,3.2,625.0,4100.0,0.0
5/6/2016,30.4,3.9,614.0,3990.0,0.0
6/6/2016,30.1,2.9,544.0,3330.0,0.0
7/6/2016,29.3,2.7,572.0,3580.0,7.4
8/6/2016,28.4,2.1,582.0,3670.0,0.2
9/6/2016,29.9,2.7,584.0,3690.0,0.0
10/6/2016,30.4,2.8,603.0,3880.0,0.0
11/6/2016,32.6,4.6,619.0,4040.0,0.0
12/6/2016,33.3,6.6,626.0,4110.0,0.0
13/6/2016,33.3,6.4,617.0,4020.0,0.0
14/6/2016,34.3,7.5,615.0,4000.0,0.0
15/6/2016,34.2,7.7,602.0,3870.0,0.0
16/6/2016,27.6,2.4,588.0,3730.0,15.6
17/6/2016,29.2,2.5,576.0,3620.0,0.0
18/6/2016,29.2,2.1,595.0,3800.0,18.3
19/6/2016,29.4,2.6,585.0,3700.0,18.7
20/6/2016,31.1,3.3,555.0,3430.0,0.0
21/6/2016,31.1,4.0,564.0,3510.0,0.0
22/6/2016,30.8,4.2,634.0,4190.0,0.0
23/6/2016,29.5,3.0,637.0,4220.0,0.0
24/6/2016,30.6,3.9,636.0,4210.0,0.0
25/6/2016,29.6,3.0,632.0,4170.0,0.0
26/6/2016,31.4,3.5,622.0,4070.0,0.0
27/6/2016,30.3,2.4,599.0,3840.0,11.7
28/6/2016,31.5,3.6,606.0,3910.0,0.0
29/6/2016,29.5,2.0,585.0,3710.0,7.8
30/6/2016,28.3,1.4,539.0,3280.0,6.2
1/7/2016,29.4,1.7,530.0,3200.0,1.5
2/7/2016,28.6,1.0,560.0,3470.0,19.2
3/7/2016,29.7,1.8,623.0,4080.0,0.6
4/7/2016,30.7,3.3,597.0,3820.0,0.0
5/7/2016,27.9,1.1,588.0,3730.0,16.0
6/7/2016,26.2,0.7,575.0,3610.0,28.0
7/7/2016,27.9,1.4,564.0,3510.0,15.1
8/7/2016,29.6,2.1,641.0,4260.0,0.0
9/7/2016,31.6,2.4,661.0,4470.0,0.0
10/7/2016,32.8,3.4,606.0,3920.0,0.0
11/7/2016,32.9,3.5,564.0,3500.0,0.0
12/7/2016,28.2,1.2,599.0,3840.0,9.1
13/7/2016,29.1,1.8,591.0,3760.0,0.0
14/7/2016,29.2,1.1,592.0,3770.0,1.0
15/7/2016,29.5,1.3,602.0,3870.0,11.1
16/7/2016,30.7,2.2,636.0,4220.0,0.3
17/7/2016,30.8,2.6,661.0,4470.0,0.1
18/7/2016,32.4,3.1,612.0,3970.0,0.0
19/7/2016,30.1,3.2,603.0,3880.0,8.5
20/7/2016,30.5,1.7,593.0,3780.0,5.1
21/7/2016,29.9,1.9,591.0,3760.0,0.0
22/7/2016,29.3,1.9,568.0,3540.0,0.0
23/7/2016,28.5,2.8,526.0,3160.0,11.0
24/7/2016,29.0,1.7,518.0,3090.0,0.9
25/7/2016,31.4,2.5,453.0,2550.0,0.0
26/7/2016,32.0,2.4,497.0,2920.0,0.0
27/7/2016,29.7,2.7,551.0,3400.0,4.3
28/7/2016,24.9,0.8,525.0,3160.0,137.5
29/7/2016,27.8,1.0,600.0,3880.0,3.0
30/7/2016,29.0,1.3,801.0,6160.0,0.0
31/7/2016,30.1,2.2,800.0,6150.0,0.0
1/8/2016,31.6,2.1,734.0,5310.0,0.0
2/8/2016,32.0,2.9,711.0,5040.0,0.0
3/8/2016,27.8,1.5,676.0,4640.0,14.1
4/8/2016,28.4,0.9,612.0,3970.0,0.7
5/8/2016,28.5,1.3,618.0,4030.0,39.3
6/8/2016,30.0,1.8,730.0,5280.0,0.0
7/8/2016,31.2,2.2,778.0,5850.0,0.0
8/8/2016,30.0,2.0,746.0,5460.0,8.3
9/8/2016,31.1,3.2,725.0,5210.0,0.0
10/8/2016,30.0,1.6,714.0,5080.0,20.0
11/8/2016,28.8,1.3,722.0,5180.0,16.6
12/8/2016,28.8,1.4,729.0,5260.0,42.1
13/8/2016,28.7,0.8,743.0,5420.0,0.6
14/8/2016,26.8,1.0,762.0,5660.0,166.5
15/8/2016,27.6,2.0,783.0,5920.0,18.0
16/8/2016,28.2,1.3,790.0,6010.0,0.8
17/8/2016,29.0,0.7,775.0,5820.0,3.0
18/8/2016,30.0,2.2,762.0,5660.0,2.6
19/8/2016,26.3,1.2,763.0,5660.0,171.4
20/8/2016,27.5,1.2,883.0,7340.0,10.6
21/8/2016,28.3,1.7,1016.0,9460.0,0.8
22/8/2016,27.1,0.9,954.0,8380.0,11.4
23/8/2016,27.4,0.6,888.0,7360.0,65.3
24/8/2016,29.3,2.7,850.0,6810.0,0.0
25/8/2016,31.0,3.3,805.0,6200.0,0.0
26/8/2016,30.9,2.5,760.0,5640.0,0.0
27/8/2016,29.5,2.7,729.0,5260.0,15.8
28/8/2016,25.8,0.7,707.0,5000.0,110.0
29/8/2016,27.3,1.1,653.0,4390.0,0.5
30/8/2016,28.3,2.3,647.0,4320.0,0.0
31/8/2016,29.9,2.4,634.0,4190.0,0.0
1/9/2016,30.7,2.1,630.0,4150.0,0.0
2/9/2016,27.7,1.9,618.0,4030.0,51.4
3/9/2016,29.5,2.5,561.0,3480.0,0.0
4/9/2016,30.0,1.8,570.0,3570.0,0.0
5/9/2016,30.1,2.5,538.0,3270.0,0.0
6/9/2016,27.3,0.8,539.0,3280.0,10.0
7/9/2016,27.5,1.0,515.0,3060.0,7.0
8/9/2016,27.6,0.8,567.0,3540.0,0.0
9/9/2016,29.4,1.3,616.0,4010.0,0.0
10/9/2016,26.7,1.0,583.0,3680.0,0.0
11/9/2016,26.0,1.2,562.0,3490.0,0.1
12/9/2016,26.7,1.4,576.0,3610.0,0.0
13/9/2016,27.8,1.7,587.0,3730.0,3.8
14/9/2016,29.3,2.0,589.0,3740.0,0.0
15/9/2016,29.9,1.7,552.0,3400.0,0.4
16/9/2016,29.7,2.1,543.0,3320.0,6.9
17/9/2016,29.0,1.9,560.0,3470.0,0.0
18/9/2016,29.5,2.0,563.0,3490.0,0.0
19/9/2016,29.4,2.0,555.0,3430.0,0.0
20/9/2016,28.9,2.8,579.0,3650.0,0.0
21/9/2016,28.8,3.3,580.0,3650.0,0.0
22/9/2016,28.2,3.0,562.0,3490.0,0.0
23/9/2016,27.8,2.4,598.0,3830.0,0.0
24/9/2016,26.1,1.0,637.0,4220.0,26.9
25/9/2016,27.3,1.0,598.0,3830.0,0.9
26/9/2016,28.4,1.6,505.0,2980.0,0.0
27/9/2016,29.9,2.5,493.0,2870.0,0.0
28/9/2016,30.2,1.9,496.0,2900.0,14.1
29/9/2016,30.3,3.2,506.0,2980.0,0.0
30/9/2016,28.1,1.6,490.0,2850.0,13.9
1/10/2016,27.9,2.2,466.0,2660.0,0.0
2/10/2016,27.5,2.0,436.0,2420.0,0.0
3/10/2016,28.6,2.5,426.0,2340.0,0.0
4/10/2016,29.3,2.4,446.0,2500.0,0.0
5/10/2016,27.7,0.9,488.0,2840.0,4.5
6/10/2016,28.4,2.5,494.0,2880.0,0.0
7/10/2016,27.7,2.9,473.0,2710.0,0.0
8/10/2016,28.4,2.3,467.0,2670.0,0.0
9/10/2016,28.6,2.4,434.0,2410.0,0.0
10/10/2016,28.1,1.9,427.0,2340.0,0.0
11/10/2016,28.2,2.1,476.0,2740.0,0.0
12/10/2016,28.5,2.8,425.0,2330.0,0.0
13/10/2016,25.3,2.1,384.0,2020.0,2.7
14/10/2016,24.9,1.3,358.0,1830.0,0.0
15/10/2016,24.1,1.1,340.0,1700.0,8.3
16/10/2016,26.9,2.1,327.0,1610.0,0.0
17/10/2016,27.9,2.7,321.0,1570.0,0.0
18/10/2016,27.8,3.5,341.0,1710.0,0.0
19/10/2016,28.4,5.0,326.0,1600.0,0.0
20/10/2016,27.7,2.8,324.0,1590.0,0.0
21/10/2016,28.2,2.5,319.0,1560.0,0.0
22/10/2016,28.8,1.5,322.0,1570.0,0.0
23/10/2016,27.8,1.5,310.0,1490.0,0.0
24/10/2016,28.2,2.4,288.0,1340.0,0.0
25/10/2016,26.8,1.2,289.0,1340.0,4.3
26/10/2016,27.7,1.5,288.0,1340.0,0.0
27/10/2016,28.2,2.5,302.0,1440.0,0.0
28/10/2016,27.4,2.8,331.0,1640.0,0.0
29/10/2016,27.0,2.3,306.0,1460.0,11.0
30/10/2016,22.4,1.2,269.0,1220.0,4.6
31/10/2016,21.5,0.4,257.0,1140.0,13.9
1/11/2016,21.7,0.4,277.0,1260.0,2.0
2/11/2016,21.4,1.1,281.0,1290.0,0.0
3/11/2016,22.2,2.8,280.0,1290.0,0.0
4/11/2016,22.6,1.8,287.0,1330.0,0.0
5/11/2016,23.5,2.2,279.0,1280.0,0.0
6/11/2016,24.9,2.4,286.0,1320.0,0.0
7/11/2016,24.9,0.6,291.0,1360.0,0.0
8/11/2016,24.4,0.9,313.0,1510.0,1.3
9/11/2016,17.1,0.7,302.0,1430.0,10.9
10/11/2016,15.8,0.4,315.0,1530.0,16.5
11/11/2016,18.8,1.4,385.0,2030.0,0.0
12/11/2016,21.2,1.4,472.0,2710.0,0.0
13/11/2016,22.9,1.2,493.0,2880.0,0.0
14/11/2016,24.8,1.5,489.0,2840.0,0.0
15/11/2016,26.9,2.2,487.0,2830.0,0.0
16/11/2016,25.8,2.0,480.0,2770.0,0.0
17/11/2016,25.4,2.1,474.0,2720.0,0.0
18/11/2016,25.1,1.9,470.0,2690.0,0.0
19/11/2016,26.1,2.5,469.0,2680.0,0.0
20/11/2016,26.0,2.1,465.0,2650.0,0.0
21/11/2016,26.7,2.3,446.0,2500.0,0.0
22/11/2016,26.8,1.9,444.0,2480.0,0.0
23/11/2016,27.1,2.0,396.0,2110.0,0.0
24/11/2016,18.1,1.2,381.0,2000.0,2.8
25/11/2016,18.0,1.7,400.0,2140.0,0.0
26/11/2016,17.6,0.9,402.0,2150.0,0.8
27/11/2016,18.3,2.9,415.0,2260.0,0.0
28/11/2016,17.9,2.5,403.0,2160.0,0.0
29/11/2016,18.4,1.3,386.0,2030.0,0.0
30/11/2016,20.5,1.7,393.0,2080.0,0.0
1/12/2016,18.7,3.2,387.0,2040.0,0.0
2/12/2016,20.3,2.9,380.0,1990.0,0.0
3/12/2016,21.3,2.4,362.0,1850.0,0.0
4/12/2016,22.2,2.8,352.0,1790.0,0.0
5/12/2016,22.4,2.6,302.0,1430.0,0.0
6/12/2016,22.3,3.5,283.0,1310.0,0.0
7/12/2016,19.0,2.9,301.0,1430.0,0.0
8/12/2016,20.3,3.1,296.0,1390.0,0.0
9/12/2016,19.5,2.2,309.0,1490.0,0.0
10/12/2016,19.4,2.1,318.0,1550.0,0.0
11/12/2016,19.8,2.0,302.0,1440.0,0.0
12/12/2016,22.4,2.5,284.0,1310.0,0.0
13/12/2016,23.9,2.0,317.0,1540.0,0.0
14/12/2016,22.0,1.5,306.0,1460.0,0.0
15/12/2016,17.2,1.1,301.0,1430.0,2.4
16/12/2016,17.1,1.5,315.0,1520.0,0.2
17/12/2016,17.7,3.4,335.0,1670.0,0.0
18/12/2016,18.9,1.9,330.0,1630.0,0.0
19/12/2016,20.1,0.9,303.0,1440.0,0.0
20/12/2016,22.6,2.0,303.0,1440.0,0.0
21/12/2016,24.2,1.3,327.0,1610.0,0.0
22/12/2016,21.8,2.0,361.0,1850.0,0.0
23/12/2016,21.1,2.6,356.0,1820.0,0.0
24/12/2016,21.4,2.1,336.0,1670.0,0.0
25/12/2016,23.3,2.0,320.0,1560.0,0.0
26/12/2016,24.2,1.8,300.0,1420.0,0.0
27/12/2016,19.1,2.3,283.0,1300.0,3.4
28/12/2016,16.7,2.7,268.0,1210.0,0.0
29/12/2016,16.3,2.4,278.0,1270.0,0.0
30/12/2016,16.6,2.3,298.0,1410.0,0.0
31/12/2016,17.9,2.0,285.0,1310.0,0.0
1/1/2017,17.6,1.0,258.0,1340.0,1.5
2/1/2017,19.6,1.3,244.0,1230.0,0.5
3/1/2017,22.0,1.4,270.0,1440.0,0.0
4/1/2017,22.4,2.5,279.0,1520.0,0.0
5/1/2017,20.4,2.5,287.0,1580.0,0.0
6/1/2017,20.6,1.9,277.0,1500.0,0.0
7/1/2017,22.2,2.1,283.0,1550.0,0.0
8/1/2017,22.3,1.3,357.0,2140.0,0.0
9/1/2017,22.8,1.6,486.0,3260.0,0.0
10/1/2017,21.0,0.8,525.0,3620.0,16.8
11/1/2017,20.8,0.1,532.0,3690.0,68.0
12/1/2017,15.3,0.4,538.0,3740.0,34.2
13/1/2017,14.2,0.7,565.0,4010.0,8.0
14/1/2017,15.8,1.2,526.0,3640.0,0.0
15/1/2017,16.7,1.1,424.0,2710.0,0.0
16/1/2017,15.8,1.0,324.0,1870.0,0.0
17/1/2017,16.5,0.9,283.0,1550.0,2.3
18/1/2017,17.0,1.0,264.0,1390.0,0.0
19/1/2017,18.5,0.5,261.0,1370.0,0.0
20/1/2017,18.0,1.6,272.0,1460.0,0.0
21/1/2017,15.8,0.7,323.0,1860.0,0.0
22/1/2017,16.7,1.6,472.0,3140.0,0.0
23/1/2017,17.4,1.3,512.0,3500.0,0.0
24/1/2017,18.1,1.5,519.0,3560.0,0.0
25/1/2017,20.8,2.2,529.0,3660.0,0.0
26/1/2017,20.7,2.7,491.0,3310.0,0.0
27/1/2017,19.5,1.7,350.0,2080.0,0.0
28/1/2017,20.6,2.0,250.0,1280.0,0.0
29/1/2017,20.7,2.0,228.0,1110.0,0.0
30/1/2017,21.7,2.5,230.0,1120.0,0.0
31/1/2017,19.8,1.2,231.0,1130.0,0.0
1/2/2017,20.7,1.8,218.0,1040.0,0.0
2/2/2017,20.9,1.8,211.0,979.0,0.0
3/2/2017,20.2,2.0,231.0,1130.0,0.0
4/2/2017,21.0,1.2,290.0,1600.0,1.2
5/2/2017,21.1,1.2,452.0,2960.0,0.0
6/2/2017,20.5,2.6,515.0,3530.0,0.0
7/2/2017,22.2,2.6,536.0,3730.0,0.0
8/2/2017,21.6,1.6,514.0,3520.0,4.8
9/2/2017,17.6,2.9,448.0,2920.0,0.0
10/2/2017,15.7,2.5,486.0,3260.0,0.0
11/2/2017,15.5,2.9,524.0,3610.0,0.0
12/2/2017,16.4,2.4,420.0,2680.0,0.0
13/2/2017,16.7,2.1,277.0,1500.0,0.0
14/2/2017,16.8,1.7,235.0,1160.0,0.0
15/2/2017,18.9,1.3,256.0,1330.0,0.0
16/2/2017,20.6,1.9,273.0,1460.0,0.0
17/2/2017,21.7,2.0,273.0,1470.0,0.0
18/2/2017,21.7,2.6,277.0,1500.0,0.0
19/2/2017,21.1,2.6,233.0,1150.0,0.0
20/2/2017,21.8,1.5,212.0,982.0,0.0
21/2/2017,24.2,3.0,235.0,1160.0,0.0
22/2/2017,25.2,2.3,253.0,1300.0,0.0
23/2/2017,21.3,2.3,279.0,1520.0,0.0
24/2/2017,15.6,2.5,281.0,1530.0,0.0
25/2/2017,14.1,2.1,271.0,1450.0,0.3
26/2/2017,16.2,2.3,232.0,1140.0,0.0
27/2/2017,17.9,2.4,208.0,958.0,0.0
28/2/2017,17.9,1.7,232.0,1140.0,0.0
1/3/2017,16.2,1.4,254.0,1320.0,1.3
2/3/2017,19.3,2.5,266.0,1410.0,0.0
3/3/2017,19.7,2.3,245.0,1240.0,0.0
4/3/2017,20.9,1.4,239.0,1190.0,0.0
5/3/2017,23.0,1.3,215.0,1010.0,0.0
6/3/2017,21.4,1.5,200.0,910.0,0.0
7/3/2017,17.7,1.4,233.0,1140.0,0.2
8/3/2017,16.4,0.8,249.0,1270.0,2.7
9/3/2017,16.2,0.4,251.0,1290.0,1.1
10/3/2017,19.0,1.2,256.0,1330.0,3.1
11/3/2017,19.8,0.3,269.0,1430.0,0.4
12/3/2017,22.3,0.4,269.0,1430.0,0.5
13/3/2017,24.5,1.5,274.0,1470.0,0.0
14/3/2017,25.4,1.8,274.0,1470.0,0.0
15/3/2017,20.2,1.0,256.0,1330.0,0.8
16/3/2017,20.5,0.3,249.0,1270.0,1.4
17/3/2017,21.1,0.8,249.0,1270.0,1.4
18/3/2017,23.3,1.1,239.0,1200.0,0.3
19/3/2017,24.5,1.2,210.0,977.0,0.0
20/3/2017,25.2,1.5,200.0,912.0,0.4
21/3/2017,25.2,2.1,249.0,1280.0,6.4
22/3/2017,25.3,2.4,280.0,1520.0,0.0
23/3/2017,26.2,2.7,267.0,1420.0,0.0
24/3/2017,26.1,2.6,287.0,1570.0,0.0
25/3/2017,22.3,1.8,288.0,1580.0,24.4
26/3/2017,18.8,1.1,274.0,1480.0,0.5
27/3/2017,18.9,1.9,245.0,1240.0,0.0
28/3/2017,21.3,2.1,255.0,1320.0,0.4
29/3/2017,22.3,1.6,275.0,1480.0,0.2
30/3/2017,24.6,1.5,281.0,1520.0,0.0
31/3/2017,21.6,0.4,281.0,1530.0,29.7
1/4/2017,21.3,3.1,279.0,1510.0,0.0
2/4/2017,20.8,2.8,302.0,1700.0,0.0
3/4/2017,22.2,3.2,305.0,1720.0,0.0
4/4/2017,23.6,2.7,307.0,1730.0,0.0
5/4/2017,23.6,2.1,309.0,1760.0,0.0
6/4/2017,25.1,1.6,302.0,1700.0,0.0
7/4/2017,25.6,2.2,302.0,1700.0,0.1
8/4/2017,25.8,1.1,324.0,1870.0,0.1
9/4/2017,26.9,1.7,336.0,1970.0,0.0
10/4/2017,27.7,1.9,346.0,2050.0,0.0
11/4/2017,28.3,2.1,329.0,1910.0,0.0
12/4/2017,23.3,2.2,337.0,1980.0,0.7
13/4/2017,23.0,2.0,322.0,1860.0,0.1
14/4/2017,23.3,2.3,328.0,1900.0,0.0
15/4/2017,24.7,1.6,351.0,2080.0,0.0
16/4/2017,26.3,2.3,329.0,1910.0,0.6
17/4/2017,26.3,1.4,291.0,1610.0,8.1
18/4/2017,23.0,1.2,328.0,1910.0,15.8
19/4/2017,26.2,2.1,379.0,2320.0,0.9
20/4/2017,28.5,3.2,384.0,2360.0,0.0
21/4/2017,27.8,2.5,397.0,2470.0,6.5
22/4/2017,21.5,1.7,410.0,2580.0,6.9
23/4/2017,21.3,0.9,373.0,2270.0,11.5
24/4/2017,22.7,1.3,349.0,2070.0,0.0
25/4/2017,24.0,1.5,367.0,2220.0,1.5
26/4/2017,26.1,2.3,375.0,2280.0,0.4
27/4/2017,23.7,1.4,383.0,2350.0,10.1
28/4/2017,23.5,2.4,396.0,2460.0,0.0
29/4/2017,24.9,2.3,396.0,2460.0,0.0
30/4/2017,24.8,2.3,393.0,2440.0,0.0
1/5/2017,27.8,3.1,379.0,2320.0,0.0
2/5/2017,28.7,2.8,353.0,2110.0,0.0
3/5/2017,29.1,2.2,353.0,2110.0,0.0
4/5/2017,29.5,3.2,405.0,2530.0,0.0
5/5/2017,27.7,3.7,425.0,2720.0,0.0
6/5/2017,25.5,1.1,431.0,2770.0,5.2
7/5/2017,27.8,2.4,419.0,2660.0,0.0
8/5/2017,28.0,2.7,405.0,2540.0,5.3
9/5/2017,27.7,1.6,402.0,2510.0,0.0
10/5/2017,27.9,2.9,415.0,2630.0,0.0
11/5/2017,28.2,1.7,423.0,2700.0,8.0
12/5/2017,25.9,0.9,431.0,2770.0,15.2
13/5/2017,27.1,1.8,431.0,2770.0,0.3
14/5/2017,27.4,1.9,425.0,2710.0,6.6
15/5/2017,28.3,2.0,412.0,2600.0,3.4
16/5/2017,28.6,3.7,431.0,2770.0,0.7
17/5/2017,25.6,1.6,440.0,2850.0,1.1
18/5/2017,21.9,0.7,429.0,2750.0,4.6
19/5/2017,21.5,0.4,424.0,2710.0,22.4
20/5/2017,25.9,1.8,437.0,2820.0,0.8
21/5/2017,26.4,1.0,466.0,3080.0,2.3
22/5/2017,29.2,1.4,472.0,3140.0,0.1
23/5/2017,30.1,1.9,474.0,3160.0,0.0
24/5/2017,27.6,1.7,502.0,3410.0,41.6
25/5/2017,26.2,2.2,530.0,3670.0,5.8
26/5/2017,26.6,3.5,519.0,3570.0,0.0
27/5/2017,26.8,3.3,513.0,3510.0,0.0
28/5/2017,27.4,3.7,516.0,3540.0,0.0
29/5/2017,27.7,3.0,513.0,3510.0,0.0
30/5/2017,27.9,3.3,513.0,3510.0,0.0
31/5/2017,30.0,3.1,532.0,3690.0,0.0
1/6/2017,31.2,3.8,533.0,3700.0,0.2
2/6/2017,34.0,6.3,515.0,3530.0,0.0
3/6/2017,35.1,7.8,506.0,3450.0,0.0
4/6/2017,35.7,8.3,506.0,3440.0,0.0
5/6/2017,35.2,7.4,491.0,3310.0,0.0
6/6/2017,29.8,2.9,488.0,3280.0,7.4
7/6/2017,25.6,1.2,499.0,3380.0,85.2
8/6/2017,28.1,2.5,517.0,3550.0,0.0
9/6/2017,28.7,2.8,514.0,3520.0,0.0
10/6/2017,29.3,1.9,502.0,3400.0,6.6
11/6/2017,29.2,1.9,480.0,3200.0,0.0
12/6/2017,30.6,1.9,473.0,3140.0,0.0
13/6/2017,28.8,1.6,490.0,3300.0,11.3
14/6/2017,28.2,0.7,516.0,3540.0,0.0
15/6/2017,30.2,2.0,537.0,3730.0,0.0
16/6/2017,30.8,2.3,567.0,4030.0,0.0
17/6/2017,27.5,2.0,583.0,4190.0,2.2
18/6/2017,27.6,1.3,569.0,4050.0,0.3
19/6/2017,28.7,1.8,567.0,4030.0,0.8
20/6/2017,28.8,2.1,560.0,3960.0,1.2
21/6/2017,29.7,1.9,596.0,4320.0,0.0
22/6/2017,30.0,3.2,609.0,4450.0,11.5
23/6/2017,28.8,1.1,625.0,4610.0,3.0
24/6/2017,29.3,2.3,620.0,4560.0,15.9
25/6/2017,28.6,2.3,618.0,4540.0,0.1
26/6/2017,28.6,1.5,621.0,4570.0,6.2
27/6/2017,28.9,1.7,655.0,4930.0,0.2
28/6/2017,27.1,1.1,714.0,5570.0,11.1
29/6/2017,27.0,1.3,759.0,6100.0,97.4
30/6/2017,28.0,1.5,788.0,6440.0,2.7
1/7/2017,29.2,2.9,771.0,6240.0,0.0
2/7/2017,29.6,1.8,729.0,5740.0,0.5
3/7/2017,28.9,1.0,691.0,5330.0,0.6
4/7/2017,28.4,1.4,705.0,5470.0,26.3
5/7/2017,27.5,0.8,782.0,6390.0,26.9
6/7/2017,28.9,1.6,833.0,7040.0,0.1
7/7/2017,28.4,1.8,817.0,6820.0,1.2
8/7/2017,27.3,1.7,814.0,6790.0,22.3
9/7/2017,29.1,1.7,808.0,6700.0,4.5
10/7/2017,28.8,1.7,780.0,6350.0,0.0
11/7/2017,27.0,0.8,781.0,6360.0,26.0
12/7/2017,27.1,0.9,798.0,6580.0,15.0
13/7/2017,27.4,1.0,862.0,7440.0,10.9
14/7/2017,27.6,2.2,875.0,7630.0,0.2
15/7/2017,27.1,1.3,852.0,7310.0,1.4
16/7/2017,28.0,1.4,817.0,6830.0,10.3
17/7/2017,26.1,1.0,775.0,6290.0,163.4
18/7/2017,27.3,1.1,882.0,7750.0,5.8
19/7/2017,27.6,0.8,969.0,9060.0,0.1
20/7/2017,26.9,1.1,972.0,9110.0,0.7
21/7/2017,26.4,0.8,982.0,9270.0,89.8
22/7/2017,28.6,1.3,1033.0,10100.0,3.9
23/7/2017,28.9,2.2,1083.0,10900.0,10.0
24/7/2017,29.8,2.6,1075.0,10800.0,0.0
25/7/2017,28.7,1.2,1033.0,10100.0,4.2
26/7/2017,29.7,2.4,997.0,9510.0,0.0
27/7/2017,30.2,3.1,937.0,8560.0,0.0
28/7/2017,30.8,2.7,843.0,7180.0,0.0
29/7/2017,30.8,3.1,757.0,6080.0,2.4
